driver-pairs,distance
"(1, '44', '10')",46.36044827319079
"(1, '44', '22')",inf
"(1, '44', '11')",43.33338666234031
"(1, '44', '77')",48.85694918419399
"(2, '16', '23')",44.364188903515306
"(2, '16', '2')",47.52062813680237
"(2, '16', '27')",43.08453009019338
"(2, '16', '4')",44.80929248252692
"(2, '16', '81')",44.00971658048958
"(2, '16', '14')",38.77500589866183
"(2, '16', '31')",41.21368143640005
"(2, '16', '55')",44.63994470575258
"(2, '16', '24')",43.93029520878322
"(2, '16', '40')",43.99851895474749
"(2, '16', '1')",51.416326551866035
"(2, '16', '18')",45.80440937898359
"(2, '16', '20')",40.47661768900153
"(2, '16', '63')",47.010568312931966
"(2, '16', '10')",46.914405571760206
"(2, '16', '22')",inf
"(2, '16', '11')",42.88905797012917
"(2, '16', '77')",43.95679929693837
"(2, '16', '44')",43.54443165805443
"(2, '23', '16')",41.423152187040934
"(2, '23', '2')",46.37111429454436
"(2, '23', '27')",42.66207927805523
"(2, '23', '4')",45.18865575524207
"(2, '23', '81')",44.14012019103226
"(2, '23', '14')",40.10817387506625
"(2, '23', '31')",41.7748043554178
"(2, '23', '55')",44.624471525116626
"(2, '23', '24')",44.016540377522915
"(2, '23', '40')",44.10072395750866
"(2, '23', '1')",52.86885543746176
"(2, '23', '18')",45.86641088715342
"(2, '23', '20')",40.46443032846427
"(2, '23', '63')",47.4194533784188
"(2, '23', '10')",45.85936751918921
"(2, '23', '22')",inf
"(2, '23', '11')",44.45700539564153
"(2, '23', '77')",44.40524611800048
"(2, '23', '44')",42.92735444921925
"(2, '2', '16')",43.09598543570346
"(2, '2', '23')",45.24216788063783
"(2, '2', '27')",43.26657356306463
"(2, '2', '4')",45.24169787384504
"(2, '2', '81')",43.576638509359285
"(2, '2', '14')",40.988320164235866
"(2, '2', '31')",42.683738739893855
"(2, '2', '55')",45.002189115949875
"(2, '2', '24')",42.23077224800774
"(2, '2', '40')",46.089434495940345
"(2, '2', '1')",56.12369366346162
"(2, '2', '18')",45.602424103520015
"(2, '2', '20')",41.50700959984047
"(2, '2', '63')",48.674482244644665
"(2, '2', '10')",45.710408139719625
"(2, '2', '22')",inf
"(2, '2', '11')",44.865305891533055
"(2, '2', '77')",45.443225830222396
"(2, '2', '44')",43.77484192418741
"(2, '27', '16')",41.89439008023548
"(2, '27', '23')",45.12791442290605
"(2, '27', '2')",46.64377548871928
"(2, '27', '4')",44.888210444402866
"(2, '27', '81')",44.38406080248035
"(2, '27', '14')",39.81331717407802
"(2, '27', '31')",41.578764166555196
"(2, '27', '55')",44.70677671295924
"(2, '27', '24')",44.07468186627253
"(2, '27', '40')",44.81405182197412
"(2, '27', '1')",51.35518011015822
"(2, '27', '18')",46.204140045294714
"(2, '27', '20')",40.55706661531475
"(2, '27', '63')",47.16007138863445
"(2, '27', '10')",45.77720610259545
"(2, '27', '22')",inf
"(2, '27', '11')",43.66518487633902
"(2, '27', '77')",44.303340145046015
"(2, '27', '44')",43.15641576539199
"(2, '4', '16')",42.37238493047331
"(2, '4', '23')",45.24437715367778
"(2, '4', '2')",45.60004361180134
"(2, '4', '27')",43.343446023727644
"(2, '4', '81')",44.11658294741423
"(2, '4', '14')",39.72515915202842
"(2, '4', '31')",41.54516406340387
"(2, '4', '55')",45.00606126616153
"(2, '4', '24')",43.935342643045466
"(2, '4', '40')",45.31285993781567
"(2, '4', '1')",51.4683337021289
"(2, '4', '18')",45.261337853748245
"(2, '4', '20')",40.2676467512199
"(2, '4', '63')",46.20168818659967
"(2, '4', '10')",45.06514652384866
"(2, '4', '22')",inf
"(2, '4', '11')",43.59415751346161
"(2, '4', '77')",44.87443287109792
"(2, '4', '44')",43.12880041840841
"(2, '81', '16')",42.59475279884252
"(2, '81', '23')",45.61685314213768
"(2, '81', '2')",45.4339982181406
"(2, '81', '27')",43.22288417677799
"(2, '81', '4')",45.0285546107336
"(2, '81', '14')",41.05777903762236
