driver-pairs,distance
"(2, '11', '63')",48.70064650319094
"(2, '11', '31')",45.853979568520145
"(2, '11', '77')",44.344163958025106
"(2, '11', '20')",45.36980339405055
"(2, '11', '18')",46.7056947801303
"(2, '11', '24')",47.658050185390934
"(2, '81', '55')",44.704546647182525
"(2, '81', '44')",46.3529304581813
"(2, '81', '40')",48.47050822083111
"(2, '81', '14')",49.42161330921564
"(2, '81', '11')",47.605525900653134
"(2, '81', '27')",47.56913595129738
"(2, '81', '4')",49.4395790708745
"(2, '81', '1')",50.844117370896676
"(2, '81', '16')",48.81741342943615
"(2, '81', '10')",47.917036356608655
"(2, '81', '2')",47.6465516885633
"(2, '81', '23')",51.60288349970153
"(2, '81', '22')",inf
"(2, '81', '63')",47.28126653695291
"(2, '81', '31')",49.24226555720818
"(2, '81', '77')",45.91220279038591
"(2, '81', '20')",43.97712743480136
"(2, '81', '18')",47.8724787422027
"(2, '81', '24')",46.963188842356324
"(2, '27', '55')",43.09494512505848
"(2, '27', '44')",45.80139413066596
"(2, '27', '40')",47.43539151791472
"(2, '27', '14')",46.90859396319076
"(2, '27', '11')",47.95914682089997
"(2, '27', '81')",45.045361029551785
"(2, '27', '4')",46.728565905945885
"(2, '27', '1')",48.156027355733926
"(2, '27', '16')",46.95043073710427
"(2, '27', '10')",46.27531285289049
"(2, '27', '2')",45.296826568831705
"(2, '27', '23')",48.12734785855951
"(2, '27', '22')",inf
"(2, '27', '63')",47.30346881895701
"(2, '27', '31')",47.68322991059691
"(2, '27', '77')",44.582511062062764
"(2, '27', '20')",42.51123942571442
"(2, '27', '18')",44.7576628403485
"(2, '27', '24')",45.806629986875635
"(2, '4', '55')",47.201183262513794
"(2, '4', '44')",46.851570213719995
"(2, '4', '40')",48.89584387581
"(2, '4', '14')",48.28994116895965
"(2, '4', '11')",47.92534889230392
"(2, '4', '81')",46.88369636506438
"(2, '4', '27')",49.052787616341355
"(2, '4', '1')",49.19595017167153
"(2, '4', '16')",46.519631005013146
"(2, '4', '10')",46.30571956290735
"(2, '4', '2')",45.84120127942306
"(2, '4', '23')",47.156237601358
"(2, '4', '22')",inf
"(2, '4', '63')",48.64029955739214
"(2, '4', '31')",47.62438776176768
"(2, '4', '77')",46.30005517729115
"(2, '4', '20')",43.72553962500239
"(2, '4', '18')",46.64423865472753
"(2, '4', '24')",48.41589742595149
"(2, '1', '55')",44.739336937827154
"(2, '1', '44')",44.67378572365934
"(2, '1', '40')",46.74080718171939
"(2, '1', '14')",46.6487188344227
"(2, '1', '11')",47.14447137449369
"(2, '1', '81')",45.326338715527456
"(2, '1', '27')",45.57967638479992
"(2, '1', '4')",46.79157281628595
"(2, '1', '16')",46.616722433022616
"(2, '1', '10')",46.280937786734036
"(2, '1', '2')",44.72440848413887
"(2, '1', '23')",47.70432760087458
"(2, '1', '22')",inf
"(2, '1', '63')",46.84864036397214
"(2, '1', '31')",46.86035796838555
"(2, '1', '77')",44.744095572217724
"(2, '1', '20')",44.006879581136054
"(2, '1', '18')",46.195823077382606
"(2, '1', '24')",46.49173517578898
"(2, '16', '55')",47.188553504611505
"(2, '16', '44')",46.169803465902376
"(2, '16', '40')",47.08187472623997
"(2, '16', '14')",48.39994061172821
"(2, '16', '11')",47.987072718622294
"(2, '16', '81')",45.88123989788183
"(2, '16', '27')",48.024159067883176
"(2, '16', '4')",48.61020283763217
"(2, '16', '1')",48.72420810147441
"(2, '16', '10')",46.86226897087837
"(2, '16', '2')",46.31261198279586
"(2, '16', '23')",45.87139864580545
"(2, '16', '22')",inf
"(2, '16', '63')",47.70423887740814
"(2, '16', '31')",46.62163225102378
"(2, '16', '77')",47.0765271935437
"(2, '16', '20')",46.04086893936715
"(2, '16', '18')",46.95015888166605
"(2, '16', '24')",47.655407498222715
"(2, '10', '55')",44.84377794300323
"(2, '10', '44')",44.44731099469398
"(2, '10', '40')",46.37761136241339
"(2, '10', '14')",47.38595107456944
"(2, '10', '11')",46.89852909714756
"(2, '10', '81')",43.86513991083573
"(2, '10', '27')",46.44518452327728
"(2, '10', '4')",47.51162115008089
"(2, '10', '1')",47.97345989493321
"(2, '10', '16')",45.17059296514274
"(2, '10', '2')",44.782045999038246
"(2, '10', '23')",45.906672676583675
"(2, '10', '22')",inf
"(2, '10', '63')",47.176057536115515
"(2, '10', '31')",45.35511237624541
"(2, '10', '77')",45.09161675997534
"(2, '10', '20')",43.52096332963878
"(2, '10', '18')",45.905546902857466
"(2, '10', '24')",46.45685344633259
"(2, '2', '55')",46.34476920929027
"(2, '2', '44')",44.68608801215225
"(2, '2', '40')",47.252096839838615
"(2, '2', '14')",47.04039966332628
"(2, '2', '11')",47.44273701867447
"(2, '2', '81')",44.50922287026761
"(2, '2', '27')",46.95861006628278
"(2, '2', '4')",46.787869704508985
"(2, '2', '1')",47.83196150280962
"(2, '2', '16')",45.489023135570314
"(2, '2', '10')",45.730210388472464
"(2, '2', '23')",46.92001220235571
"(2, '2', '22')",inf
"(2, '2', '63')",46.91251231401874
"(2, '2', '31')",46.537291087849496
"(2, '2', '77')",45.01727968480986
"(2, '2', '20')",43.93193811960674
"(2, '2', '18')",46.097244928179265
"(2, '2', '24')",46.873566354901826
"(2, '23', '55')",49.74513261290282
"(2, '23', '44')",46.876191172872
"(2, '23', '40')",45.39118528582067
"(2, '23', '14')",48.13118297118922
"(2, '23', '11')",47.01152096283058
"(2, '23', '81')",44.995034800702705
"(2, '23', '27')",48.18485108447232
"(2, '23', '4')",47.45039407061592
"(2, '23', '1')",47.07533174471575
"(2, '23', '16')",43.36114893967228
"(2, '23', '10')",46.08628367673017
"(2, '23', '2')",45.38456850615664
"(2, '23', '22')",inf
"(2, '23', '63')",45.30832355006035
"(2, '23', '31')",46.41101141834938
"(2, '23', '77')",47.762120362188014
"(2, '23', '20')",47.09098166703993
"(2, '23', '18')",45.950228633632
"(2, '23', '24')",46.63654765373097
"(2, '22', '55')",inf
"(2, '22', '44')",inf
"(2, '22', '40')",inf
"(2, '22', '14')",inf
"(2, '22', '11')",inf
"(2, '22', '81')",inf
"(2, '22', '27')",inf
"(2, '22', '4')",inf
"(2, '22', '1')",inf
"(2, '22', '16')",inf
"(2, '22', '10')",inf
"(2, '22', '2')",inf
"(2, '22', '23')",inf
"(2, '22', '63')",inf
"(2, '22', '31')",inf
"(2, '22', '77')",inf
"(2, '22', '20')",inf
"(2, '22', '18')",inf
"(2, '22', '24')",inf
"(2, '63', '55')",46.36762801360538
"(2, '63', '44')",45.97766839923274
"(2, '63', '40')",49.209353028451865
"(2, '63', '14')",47.57677989075963
"(2, '63', '11')",49.71150053407616
"(2, '63', '81')",46.42015177382951
"(2, '63', '27')",47.57384129235256
"(2, '63', '4')",46.993830727846564
"(2, '63', '1')",48.31279899446745
"(2, '63', '16')",48.321074422618125
"(2, '63', '10')",46.85101875320213
"(2, '63', '2')",45.80640369931996
"(2, '63', '23')",48.72047913898633
"(2, '63', '22')",inf
"(2, '63', '31')",45.571100676503136
"(2, '63', '77')",45.535807353900495
"(2, '63', '20')",43.87435651031178
"(2, '63', '18')",46.187287759255774
"(2, '63', '24')",47.87625906773388
"(2, '31', '55')",46.2906303349488
"(2, '31', '44')",47.33658540687382
"(2, '31', '40')",48.85772670131566
"(2, '31', '14')",47.81366063590691
"(2, '31', '11')",47.83902197592447
"(2, '31', '81')",46.87417912947175
"(2, '31', '27')",48.36442308165355
"(2, '31', '4')",47.436011663254305
"(2, '31', '1')",49.39791952168676
"(2, '31', '16')",47.18517599972503
"(2, '31', '10')",45.94194460982856
"(2, '31', '2')",45.82977614284441
"(2, '31', '23')",49.495845709061314
"(2, '31', '22')",inf
"(2, '31', '63')",47.33990143164889
"(2, '31', '77')",45.68353386238155
"(2, '31', '20')",43.952987210586834
"(2, '31', '18')",47.40285238863356
"(2, '31', '24')",47.999555401068854
"(2, '77', '55')",44.157068674915
"(2, '77', '44')",42.3823074414197
"(2, '77', '40')",45.31824541311757
"(2, '77', '14')",44.79158536336279
"(2, '77', '11')",46.16902586184887
"(2, '77', '81')",43.971758272740274
"(2, '77', '27')",45.125721441566895
"(2, '77', '4')",45.06429149604996
"(2, '77', '1')",46.73341694660191
"(2, '77', '16')",44.43389180307755
"(2, '77', '10')",42.96295932347206
"(2, '77', '2')",43.31221647876541
"(2, '77', '23')",46.47393404557218
"(2, '77', '22')",inf
"(2, '77', '63')",47.51519461116911
"(2, '77', '31')",44.370531937405616
"(2, '77', '20')",40.47593996177214
"(2, '77', '18')",44.141269626062
"(2, '77', '24')",44.74806240374231
"(2, '20', '55')",41.7011787353853
"(2, '20', '44')",43.49327870891671
"(2, '20', '40')",47.45159186801006
"(2, '20', '14')",46.14240524948128
"(2, '20', '11')",46.861203779868916
"(2, '20', '81')",44.34046345157759
"(2, '20', '27')",45.956833598939355
"(2, '20', '4')",46.488078934303616
"(2, '20', '1')",49.09081205533558
"(2, '20', '16')",46.623018160571185
"(2, '20', '10')",45.451987664920956
"(2, '20', '2')",44.7981058714663
"(2, '20', '23')",48.63613622603394
"(2, '20', '22')",inf
"(2, '20', '63')",46.688032205661955
"(2, '20', '31')",44.94857892145376
"(2, '20', '77')",43.60795798722429
"(2, '20', '18')",45.2726184441558
"(2, '20', '24')",45.276966668905445
"(2, '18', '55')",45.38922082678409
"(2, '18', '44')",45.09710342655589
"(2, '18', '40')",47.86702785196344
"(2, '18', '14')",47.79021367942397
"(2, '18', '11')",47.203408610170946
"(2, '18', '81')",44.34619365127328
"(2, '18', '27')",47.92318442310659
"(2, '18', '4')",47.23311734364354
"(2, '18', '1')",48.13545794834194
"(2, '18', '16')",46.14431905550948
"(2, '18', '10')",45.4125514264018
"(2, '18', '2')",46.112058633545075
"(2, '18', '23')",47.05414771606897
"(2, '18', '22')",inf
"(2, '18', '63')",47.40787405394892
"(2, '18', '31')",45.623018738841054
"(2, '18', '77')",44.965867784902386
"(2, '18', '20')",43.963546465945335
"(2, '18', '24')",47.14064149150312
"(2, '24', '55')",44.566119389604054
"(2, '24', '44')",44.18660700277134
"(2, '24', '40')",46.607867103340084
"(2, '24', '14')",48.83344495917317
"(2, '24', '11')",48.987633358287695
"(2, '24', '81')",44.504423556257585
"(2, '24', '27')",47.196560813935214
"(2, '24', '4')",49.70817725974173
"(2, '24', '1')",49.47476691614392
"(2, '24', '16')",47.29440352067011
"(2, '24', '10')",47.03233212607541
"(2, '24', '2')",46.420111938816284
"(2, '24', '23')",47.21898315165712
"(2, '24', '22')",inf
