driver-pairs,distance
"(1, '23', '2')",37.74077847822374
"(1, '22', '77')",inf
"(1, '22', '4')",inf
"(1, '22', '14')",inf
"(1, '22', '40')",inf
"(1, '22', '16')",inf
"(1, '22', '63')",inf
"(1, '22', '20')",inf
"(1, '22', '10')",inf
"(1, '22', '1')",inf
"(1, '22', '18')",inf
"(1, '22', '11')",inf
"(1, '22', '24')",inf
"(1, '22', '27')",inf
"(1, '22', '81')",inf
"(1, '22', '55')",inf
"(1, '22', '31')",inf
"(1, '22', '23')",inf
"(1, '22', '44')",inf
"(1, '22', '2')",inf
"(1, '44', '77')",39.92305554223566
"(1, '44', '4')",39.16110801520141
"(1, '44', '14')",42.18665258112741
"(1, '44', '40')",42.49369857800124
"(1, '44', '16')",43.008434412927954
"(1, '44', '63')",37.049383957536044
"(1, '44', '20')",39.177785784852304
"(1, '44', '10')",36.24276587898778
"(1, '44', '1')",39.458288661306305
"(1, '44', '18')",36.829668617770636
"(1, '44', '11')",54.408995420864976
"(1, '44', '24')",42.28050075268831
"(1, '44', '27')",36.210427148992416
"(1, '44', '81')",38.97367304752847
"(1, '44', '55')",37.96368580818147
"(1, '44', '31')",40.22814726093631
"(1, '44', '23')",41.31406872363046
"(1, '44', '22')",inf
"(1, '44', '2')",36.8125633506814
"(1, '2', '77')",41.599773157326325
"(1, '2', '4')",38.700100102983505
"(1, '2', '14')",42.664554612650626
"(1, '2', '40')",41.97190915366317
"(1, '2', '16')",40.665554025418615
"(1, '2', '63')",41.47232086465949
"(1, '2', '20')",40.753491798060736
"(1, '2', '10')",37.14744745471696
"(1, '2', '1')",41.45807900579312
"(1, '2', '18')",39.01719812282257
"(1, '2', '11')",54.309644850984775
"(1, '2', '24')",43.825742433477615
"(1, '2', '27')",37.93707904873489
"(1, '2', '81')",37.49180172136869
"(1, '2', '55')",36.34195637614312
"(1, '2', '31')",38.28912957950052
"(1, '2', '23')",39.41550485092144
"(1, '2', '22')",inf
"(1, '2', '44')",43.77219517170571
"(2, '77', '4')",37.87361944482321
"(2, '77', '14')",42.09911697161618
"(2, '77', '40')",43.139797488656534
"(2, '77', '16')",43.59567688269561
"(2, '77', '63')",39.02641387122162
"(2, '77', '20')",36.640495773086904
"(2, '77', '10')",39.49423979965357
"(2, '77', '1')",43.00718662065702
"(2, '77', '18')",38.78395815260922
"(2, '77', '11')",37.83562293416415
"(2, '77', '24')",33.53058067357551
"(2, '77', '27')",39.9341070507862
"(2, '77', '81')",36.45563368349773
"(2, '77', '55')",43.823433708036255
"(2, '77', '31')",40.79445973580567
"(2, '77', '23')",38.20886257245581
"(2, '77', '22')",inf
"(2, '77', '44')",35.71587159598878
"(2, '77', '2')",42.40558320086297
"(2, '4', '77')",43.56563897033887
"(2, '4', '14')",37.98520503005532
"(2, '4', '40')",41.05887079620799
"(2, '4', '16')",41.79999840235395
"(2, '4', '63')",40.50976274290794
"(2, '4', '20')",38.89406116602052
"(2, '4', '10')",39.1611421796405
"(2, '4', '1')",43.91745775750093
"(2, '4', '18')",40.75270228575131
"(2, '4', '11')",37.537579433734244
"(2, '4', '24')",32.93169922633109
"(2, '4', '27')",38.39629513942417
"(2, '4', '81')",38.49050142562319
"(2, '4', '55')",42.13283348664998
"(2, '4', '31')",37.887549604465775
"(2, '4', '23')",40.617220684733674
"(2, '4', '22')",inf
"(2, '4', '44')",38.37172289149669
"(2, '4', '2')",41.759565894926304
"(2, '14', '77')",44.23178591798119
"(2, '14', '4')",37.619401395146724
"(2, '14', '40')",40.224700810973886
"(2, '14', '16')",40.64703630390624
"(2, '14', '63')",43.224999750204766
"(2, '14', '20')",40.65000872265005
"(2, '14', '10')",37.628933488225385
"(2, '14', '1')",44.639406014680524
"(2, '14', '18')",42.09619809474503
"(2, '14', '11')",37.790967065814286
"(2, '14', '24')",34.415539862428545
"(2, '14', '27')",38.04383069668282
"(2, '14', '81')",39.68350321478533
"(2, '14', '55')",40.862834306349775
"(2, '14', '31')",37.12732823489254
"(2, '14', '23')",41.823192404060634
"(2, '14', '22')",inf
"(2, '14', '44')",40.10893351184256
"(2, '14', '2')",42.54731752288071
"(2, '40', '77')",43.82324034659376
"(2, '40', '4')",39.67198587840886
"(2, '40', '14')",39.8880541361478
"(2, '40', '16')",42.270046351010755
"(2, '40', '63')",40.89299028764984
"(2, '40', '20')",41.095605629718044
"(2, '40', '10')",38.98710147037462
"(2, '40', '1')",43.92937153523687
"(2, '40', '18')",43.3767667666351
"(2, '40', '11')",39.30402804350458
"(2, '40', '24')",35.928441203217474
"(2, '40', '27')",38.98809535268492
"(2, '40', '81')",39.42059516061088
"(2, '40', '55')",42.08552521080366
"(2, '40', '31')",38.65477058567689
"(2, '40', '23')",41.88305110340194
"(2, '40', '22')",inf
"(2, '40', '44')",37.12612203055594
