driver-pairs,distance
"(1, '24', '11')",2759.792711193175
"(1, '24', '27')",4521.168977195234
"(1, '24', '77')",5525.932560452767
"(1, '24', '2')",5036.648488605779
"(1, '24', '63')",4198.063012436724
"(1, '24', '10')",971.175994714989
"(1, '24', '23')",5870.406373176585
"(1, '24', '16')",2378.9625512381403
"(1, '24', '81')",2406.65120473197
"(1, '23', '18')",1389.4863297203476
"(1, '23', '4')",1237.8087986435762
"(1, '23', '40')",1983.0385407600331
"(1, '23', '44')",1010.738636426885
"(1, '23', '20')",1396.5040420163778
"(1, '23', '55')",2614.545196328804
"(1, '23', '1')",2673.60823447699
"(1, '23', '14')",2197.9777537097184
"(1, '23', '31')",1146.532242075907
"(1, '23', '11')",4166.754800249327
"(1, '23', '27')",1335.095711229836
"(1, '23', '77')",1685.8577364607847
"(1, '23', '2')",1876.3378058059834
"(1, '23', '63')",4428.296263464099
"(1, '23', '10')",1312.0510409957255
"(1, '23', '24')",1499.4295164915895
"(1, '23', '16')",5054.796367582385
"(1, '23', '81')",6363.461350907209
"(1, '16', '18')",1922.3280723595278
"(1, '16', '4')",1281.103821447629
"(1, '16', '40')",1589.038832150839
"(1, '16', '44')",1812.7391836301983
"(1, '16', '20')",2456.342842444645
"(1, '16', '55')",5536.528004438924
"(1, '16', '1')",6613.157710995369
"(1, '16', '14')",1478.963164217234
"(1, '16', '31')",2196.6259241320163
"(1, '16', '11')",2260.5685339554725
"(1, '16', '27')",1540.181335287123
"(1, '16', '77')",1275.0704492089578
"(1, '16', '2')",1657.3800040779363
"(1, '16', '63')",2511.0627569283733
"(1, '16', '10')",2128.266494116566
"(1, '16', '24')",2148.6527990219747
"(1, '16', '23')",2067.435101903409
"(1, '16', '81')",2229.934732142818
"(1, '81', '18')",1842.0314372548225
"(1, '81', '4')",1083.9551894810106
"(1, '81', '40')",1761.5526395281854
"(1, '81', '44')",779.7199510034296
"(1, '81', '20')",1811.536495737808
"(1, '81', '55')",2768.4810066477057
"(1, '81', '1')",2531.5132665782985
"(1, '81', '14')",1457.4192771953692
"(1, '81', '31')",1123.4178859056929
"(1, '81', '11')",3630.6722836814342
"(1, '81', '27')",1396.7213164733084
"(1, '81', '77')",1895.2468034402173
"(1, '81', '2')",1414.6968302231485
"(1, '81', '63')",6969.458886906962
"(1, '81', '10')",1263.0415329171851
"(1, '81', '24')",1546.9623298817935
"(1, '81', '23')",625.6252495942637
"(1, '81', '16')",3283.703818372905
